Processing file: retail.txt, Run: 1
Pattern: [904, 2059] count: 15
Pattern: [928, 2507] count: 15
Pattern: [957, 3775] count: 15
Pattern: [990, 1792] count: 15
Pattern: [1026, 2597] count: 15
Pattern: [1028, 5211] count: 15
Pattern: [1028, 2216] count: 15
Pattern: [1061, 3172] count: 15
Pattern: [1081, 1270] count: 15
Pattern: [1084, 8180] count: 15
Pattern: [1097, 2264] count: 15
Pattern: [1197, 2277] count: 15
Pattern: [1198, 2575] count: 15
Pattern: [1233, 4008] count: 15
Pattern: [1302, 1303] count: 15
Pattern: [1314, 1563] count: 15
Pattern: [1314, 2052] count: 15
Pattern: [1345, 3103] count: 15
Pattern: [1358, 3346] count: 15
Pattern: [1394, 4221] count: 15
Pattern: [1394, 3904] count: 15
Pattern: [1416, 1932] count: 15
Pattern: [1477, 1544] count: 15
Pattern: [1539, 8493] count: 15
Pattern: [1579, 1808] count: 15
Pattern: [1716, 4108] count: 15
Pattern: [1769, 3436] count: 15
Pattern: [1787, 1910] count: 15
Pattern: [1822, 4359] count: 15
Pattern: [1882, 4142] count: 15
Pattern: [1946, 2515] count: 15
Pattern: [1991, 2169] count: 15
Pattern: [2047, 5249] count: 15
Pattern: [2052, 5052] count: 15
Pattern: [2232, 2970] count: 15
Pattern: [2354, 3473] count: 15
Pattern: [2770, 2772] count: 15
Pattern: [2823, 10445] count: 15
Pattern: [2838, 4106] count: 15
Pattern: [2854, 2874] count: 15
Pattern: [2959, 8979] count: 15
Pattern: [3003, 3697] count: 15
Pattern: [3022, 5340] count: 15
Pattern: [3271, 12926] count: 15
Pattern: [3474, 3475] count: 15
Pattern: [3633, 4522] count: 15
Pattern: [3757, 4912] count: 15
Pattern: [4047, 7880] count: 15
Pattern: [4177, 4179] count: 15
Pattern: [4408, 5339] count: 15
Pattern: [4430, 4465] count: 15
Pattern: [4547, 6723] count: 15
Pattern: [5525, 6360] count: 15
Pattern: [5772, 9667] count: 15
Pattern: [6498, 7177] count: 15
Pattern: [9665, 9670] count: 15
Pattern: [10481, 10832] count: 15
Pattern: [10599, 11111] count: 15
Pattern: [11296, 11693] count: 15
Pattern: [11672, 11676] count: 15
Pattern: [12926, 15833] count: 15
Pattern: [12930, 13183] count: 15
Pattern: [12944, 15619] count: 15
Pattern: [3, 90] count: 14
Pattern: [10, 534] count: 14
Pattern: [11, 49] count: 14
Pattern: [11, 1601] count: 14
Pattern: [12, 794] count: 14
Pattern: [13, 20] count: 14
Pattern: [16, 4547] count: 14
Pattern: [19, 2076] count: 14
Pattern: [31, 1689] count: 14
Pattern: [32, 90] count: 14
Pattern: [33, 187] count: 14
Pattern: [33, 243] count: 14
Pattern: [33, 480] count: 14
Pattern: [33, 1873] count: 14
Pattern: [33, 2047] count: 14
Pattern: [33, 12960] count: 14
Pattern: [37, 1328] count: 14
Pattern: [38, 42] count: 14
Pattern: [39, 2916] count: 14
Pattern: [40, 77] count: 14
Pattern: [40, 84] count: 14
Pattern: [40, 180] count: 14
Pattern: [40, 228] count: 14
Pattern: [40, 280] count: 14
Pattern: [40, 346] count: 14
Pattern: [40, 352] count: 14
Pattern: [40, 421] count: 14
Pattern: [40, 682] count: 14
Pattern: [40, 786] count: 14
Pattern: [42, 341] count: 14
Pattern: [42, 372] count: 14
Pattern: [42, 480] count: 14
Pattern: [42, 704] count: 14
Pattern: [42, 1530] count: 14
Pattern: [46, 3574] count: 14
Pattern: [49, 210] count: 14
Pattern: [49, 756] count: 14
Pattern: [49, 10445] count: 14
Pattern: [49, 2352] count: 14
Pattern: [50, 480] count: 14
Pattern: [50, 813] count: 14
Pattern: [53, 650] count: 14
Pattern: [53, 3967] count: 14
Pattern: [54, 2192] count: 14
Pattern: [56, 741] count: 14
Pattern: [56, 7337] count: 14
Pattern: [59, 7069] count: 14
Pattern: [63, 1005] count: 14
Pattern: [66, 1579] count: 14
Pattern: [66, 2239] count: 14
Pattern: [76, 1843] count: 14
Pattern: [77, 90] count: 14
Pattern: [77, 534] count: 14
Pattern: [77, 2959] count: 14
Pattern: [80, 489] count: 14
Pattern: [102, 1418] count: 14
Pattern: [104, 226] count: 14
Pattern: [118, 728] count: 14
Pattern: [124, 157] count: 14
Pattern: [124, 818] count: 14
Pattern: [148, 260] count: 14
Pattern: [148, 262] count: 14
Pattern: [148, 272] count: 14
Pattern: [148, 650] count: 14
Pattern: [157, 2114] count: 14
Pattern: [157, 2384] count: 14
Pattern: [176, 2239] count: 14
Pattern: [186, 187] count: 14
Pattern: [187, 202] count: 14
Pattern: [200, 4975] count: 14
Pattern: [201, 2057] count: 14
Pattern: [202, 272] count: 14
Pattern: [202, 1021] count: 14
Pattern: [210, 433] count: 14
Pattern: [214, 590] count: 14
Pattern: [216, 550] count: 14
Pattern: [221, 1815] count: 14
Pattern: [230, 794] count: 14
Pattern: [230, 10443] count: 14
Pattern: [234, 5999] count: 14
Pattern: [237, 2469] count: 14
Pattern: [243, 534] count: 14
Pattern: [252, 465] count: 14
Pattern: [252, 2793] count: 14
Pattern: [256, 1436] count: 14
Pattern: [259, 476] count: 14
Pattern: [260, 450] count: 14
Pattern: [261, 2119] count: 14
Pattern: [262, 523] count: 14
Pattern: [268, 311] count: 14
Pattern: [268, 1784] count: 14
Pattern: [271, 1345] count: 14
Pattern: [271, 2524] count: 14
Pattern: [271, 11255] count: 14
Pattern: [272, 1147] count: 14
Pattern: [273, 2600] count: 14
Pattern: [280, 1601] count: 14
Pattern: [298, 1487] count: 14
Pattern: [302, 414] count: 14
Pattern: [302, 10494] count: 14
Pattern: [309, 310] count: 14
Pattern: [311, 957] count: 14
Pattern: [339, 654] count: 14
Pattern: [339, 957] count: 14
Pattern: [345, 555] count: 14
Pattern: [346, 2268] count: 14
Pattern: [352, 512] count: 14
Pattern: [390, 5153] count: 14
Pattern: [397, 1005] count: 14
Pattern: [399, 1898] count: 14
Pattern: [400, 2853] count: 14
Pattern: [402, 10454] count: 14
Pattern: [406, 4227] count: 14
Pattern: [406, 14099] count: 14
Pattern: [410, 4208] count: 14
Pattern: [414, 439] count: 14
Pattern: [419, 1705] count: 14
Pattern: [426, 12492] count: 14
Pattern: [434, 14099] count: 14
Pattern: [442, 16218] count: 14
Pattern: [450, 2330] count: 14
Pattern: [461, 878] count: 14
Pattern: [476, 1328] count: 14
Pattern: [481, 1060] count: 14
Pattern: [484, 3532] count: 14
Pattern: [489, 593] count: 14
Pattern: [523, 1445] count: 14
Pattern: [535, 4238] count: 14
Pattern: [545, 2081] count: 14
Pattern: [549, 12678] count: 14
Pattern: [549, 2012] count: 14
Pattern: [593, 879] count: 14
Pattern: [593, 1601] count: 14
Pattern: [624, 6267] count: 14
Pattern: [644, 806] count: 14
Pattern: [650, 825] count: 14
Pattern: [665, 13190] count: 14
Pattern: [665, 1345] count: 14
Pattern: [678, 1328] count: 14
Pattern: [686, 1358] count: 14
Pattern: [688, 7541] count: 14
Pattern: [698, 2098] count: 14
Pattern: [704, 1082] count: 14
Pattern: [721, 3405] count: 14
Pattern: [732, 2891] count: 14
Pattern: [741, 5486] count: 14
Pattern: [750, 1716] count: 14
Pattern: [756, 2070] count: 14
Pattern: [768, 1818] count: 14
Pattern: [771, 3293] count: 14
Pattern: [784, 1394] count: 14
Pattern: [794, 10654] count: 14
Pattern: [831, 2465] count: 14
Pattern: [838, 1081] count: 14
Pattern: [866, 2016] count: 14
Pattern: [912, 2630] count: 14
Pattern: [941, 3318] count: 14
Pattern: [945, 4553] count: 14
Pattern: [948, 1558] count: 14
Pattern: [969, 10449] count: 14
Pattern: [974, 7285] count: 14
Pattern: [979, 1199] count: 14
Pattern: [983, 2116] count: 14
Pattern: [986, 991] count: 14
Pattern: [992, 2344] count: 14
Pattern: [1004, 2844] count: 14
Pattern: [1021, 1159] count: 14
Pattern: [1068, 2438] count: 14
Pattern: [1069, 1881] count: 14
Pattern: [1086, 3751] count: 14
Pattern: [1363, 6203] count: 14
Pattern: [1394, 1594] count: 14
Pattern: [1394, 2260] count: 14
Pattern: [1436, 2200] count: 14
Pattern: [1436, 10492] count: 14
Pattern: [1482, 1965] count: 14
Pattern: [1514, 4557] count: 14
Pattern: [1641, 2384] count: 14
Pattern: [1770, 3926] count: 14
Pattern: [1782, 2626] count: 14
Pattern: [1856, 3867] count: 14
Pattern: [1868, 4337] count: 14
Pattern: [2119, 4686] count: 14
Pattern: [2270, 3663] count: 14
Pattern: [2298, 4257] count: 14
Pattern: [2521, 5926] count: 14
Pattern: [2538, 2634] count: 14
Pattern: [2575, 5606] count: 14
Pattern: [2856, 8194] count: 14
Pattern: [2883, 11781] count: 14
Pattern: [2995, 3978] count: 14
Pattern: [3075, 3665] count: 14
Pattern: [3079, 3995] count: 14
Pattern: [3132, 3850] count: 14
Pattern: [3144, 3145] count: 14
Pattern: [3261, 6518] count: 14
Pattern: [3292, 3775] count: 14
Pattern: [3321, 5860] count: 14
Pattern: [3495, 5503] count: 14
Pattern: [4315, 4316] count: 14
Pattern: [4425, 5977] count: 14
Pattern: [4434, 4487] count: 14
Pattern: [4519, 4520] count: 14
Pattern: [4892, 6603] count: 14
Pattern: [6344, 15274] count: 14
Pattern: [7907, 7908] count: 14
Pattern: [8986, 15833] count: 14
Pattern: [10445, 10940] count: 14
Pattern: [10657, 10940] count: 14
Pattern: [11469, 11859] count: 14
Pattern: [13965, 14172] count: 14
Pattern: [10, 238] count: 13
Pattern: [10, 280] count: 13
Pattern: [10, 767] count: 13
Pattern: [10, 2092] count: 13
Pattern: [11, 1278] count: 13
Pattern: [12, 90] count: 13
Pattern: [19, 32] count: 13
Pattern: [19, 1716] count: 13
Pattern: [19, 2326] count: 13
Pattern: [20, 650] count: 13
Pattern: [23, 1166] count: 13
Pattern: [23, 6697] count: 13
Pattern: [24, 2047] count: 13
Pattern: [33, 250] count: 13
Pattern: [33, 265] count: 13
Pattern: [33, 773] count: 13
Pattern: [33, 12936] count: 13
Pattern: [37, 590] count: 13
Pattern: [40, 366] count: 13
Pattern: [40, 847] count: 13
Pattern: [40, 866] count: 13
Pattern: [40, 9502] count: 13
Pattern: [40, 1314] count: 13
Pattern: [40, 1538] count: 13
Pattern: [40, 1586] count: 13
Pattern: [40, 1694] count: 13
Pattern: [40, 1716] count: 13
Pattern: [40, 3760] count: 13
Pattern: [42, 157] count: 13
Pattern: [42, 489] count: 13
Pattern: [42, 1784] count: 13
Pattern: [46, 665] count: 13
Pattern: [46, 2322] count: 13
Pattern: [49, 353] count: 13
Pattern: [49, 492] count: 13
Pattern: [49, 545] count: 13
Pattern: [49, 769] count: 13
Pattern: [49, 8979] count: 13
Pattern: [49, 10447] count: 13
Pattern: [49, 2400] count: 13
Pattern: [49, 2442] count: 13
Pattern: [49, 2496] count: 13
Pattern: [49, 12947] count: 13
Pattern: [50, 259] count: 13
Pattern: [53, 12962] count: 13
Pattern: [54, 1617] count: 13
Pattern: [61, 433] count: 13
Pattern: [61, 480] count: 13
Pattern: [61, 3271] count: 13
Pattern: [66, 104] count: 13
Pattern: [66, 302] count: 13
Pattern: [66, 650] count: 13
Pattern: [66, 1394] count: 13
Pattern: [66, 3195] count: 13
Pattern: [70, 616] count: 13
Pattern: [79, 186] count: 13
Pattern: [81, 536] count: 13
Pattern: [90, 287] count: 13
Pattern: [90, 341] count: 13
Pattern: [90, 605] count: 13
Pattern: [95, 1797] count: 13
Pattern: [97, 784] count: 13
Pattern: [102, 202] count: 13
Pattern: [102, 605] count: 13
Pattern: [102, 1328] count: 13
Pattern: [104, 807] count: 13
Pattern: [109, 137] count: 13
Pattern: [109, 2012] count: 13
Pattern: [111, 238] count: 13
Pattern: [124, 256] count: 13
Pattern: [151, 1764] count: 13
Pattern: [162, 164] count: 13
Pattern: [162, 1147] count: 13
Pattern: [168, 684] count: 13
Pattern: [168, 699] count: 13
Pattern: [171, 226] count: 13
Pattern: [186, 948] count: 13
Pattern: [200, 3540] count: 13
Pattern: [209, 1199] count: 13
Pattern: [216, 1977] count: 13
Pattern: [226, 439] count: 13
Pattern: [226, 678] count: 13
Pattern: [229, 244] count: 13
Pattern: [235, 13053] count: 13
Pattern: [238, 741] count: 13
Pattern: [244, 343] count: 13
Pattern: [247, 825] count: 13
Pattern: [249, 426] count: 13
Pattern: [249, 5039] count: 13
Pattern: [252, 1005] count: 13
Pattern: [256, 593] count: 13
Pattern: [256, 1136] count: 13
Pattern: [257, 674] count: 13
Pattern: [259, 2627] count: 13
Pattern: [260, 784] count: 13
Pattern: [265, 1053] count: 13
Pattern: [270, 773] count: 13
Pattern: [270, 1436] count: 13
Pattern: [271, 3050] count: 13
Pattern: [311, 427] count: 13
Pattern: [311, 705] count: 13
Pattern: [326, 731] count: 13
Pattern: [332, 6099] count: 13
Pattern: [333, 6099] count: 13
Pattern: [335, 917] count: 13
Pattern: [339, 948] count: 13
Pattern: [339, 3552] count: 13
Pattern: [342, 2862] count: 13
Pattern: [345, 10445] count: 13
Pattern: [346, 408] count: 13
Pattern: [380, 1240] count: 13
Pattern: [380, 16218] count: 13
Pattern: [406, 2988] count: 13
Pattern: [408, 550] count: 13
Pattern: [408, 4631] count: 13
Pattern: [409, 2092] count: 13
Pattern: [409, 3271] count: 13
Pattern: [414, 825] count: 13
Pattern: [439, 476] count: 13
Pattern: [439, 741] count: 13
Pattern: [469, 3344] count: 13
Pattern: [490, 491] count: 13
Pattern: [502, 4643] count: 13
Pattern: [515, 3800] count: 13
Pattern: [523, 1900] count: 13
Pattern: [534, 1601] count: 13
Pattern: [545, 1678] count: 13
Pattern: [548, 2438] count: 13
Pattern: [553, 4222] count: 13
Pattern: [556, 1184] count: 13
Pattern: [571, 704] count: 13
Pattern: [571, 1281] count: 13
Pattern: [572, 1091] count: 13
Pattern: [593, 1160] count: 13
Pattern: [593, 1199] count: 13
Pattern: [593, 2441] count: 13
Pattern: [597, 598] count: 13
Pattern: [597, 10075] count: 13
Pattern: [611, 2012] count: 13
Pattern: [624, 3436] count: 13
Pattern: [650, 678] count: 13
Pattern: [651, 1982] count: 13
Pattern: [713, 2161] count: 13
Pattern: [730, 1282] count: 13
Pattern: [796, 3312] count: 13
Pattern: [799, 1785] count: 13
Pattern: [801, 931] count: 13
Pattern: [807, 843] count: 13
Pattern: [807, 5153] count: 13
Pattern: [816, 4114] count: 13
Pattern: [827, 5157] count: 13
Pattern: [832, 3222] count: 13
Pattern: [847, 1660] count: 13
Pattern: [847, 2441] count: 13
Pattern: [914, 15833] count: 13
Pattern: [920, 2570] count: 13
Pattern: [928, 2964] count: 13
Pattern: [985, 1805] count: 13
Pattern: [1001, 4412] count: 13
Pattern: [1036, 2285] count: 13
Pattern: [1041, 3885] count: 13
Pattern: [1053, 2496] count: 13
Pattern: [1057, 4354] count: 13
Pattern: [1115, 1116] count: 13
Pattern: [1122, 1234] count: 13
Pattern: [1125, 2967] count: 13
Pattern: [1144, 10075] count: 13
Pattern: [1145, 1579] count: 13
Pattern: [1147, 2239] count: 13
Pattern: [1186, 2081] count: 13
Pattern: [1210, 1346] count: 13
Pattern: [1309, 3542] count: 13
Pattern: [1322, 1884] count: 13
Pattern: [1333, 2743] count: 13
Pattern: [1379, 1380] count: 13
Pattern: [1388, 3405] count: 13
Pattern: [1391, 1548] count: 13
Pattern: [1436, 12947] count: 13
Pattern: [1436, 2057] count: 13
Pattern: [1441, 1565] count: 13
Pattern: [1498, 1499] count: 13
Pattern: [1563, 4165] count: 13
Pattern: [1637, 4298] count: 13
Pattern: [1660, 2226] count: 13
Pattern: [1694, 13042] count: 13
Pattern: [1739, 2421] count: 13
Pattern: [1780, 4664] count: 13
Pattern: [1783, 1813] count: 13
Pattern: [1784, 8986] count: 13
Pattern: [1815, 2165] count: 13
Pattern: [1912, 5257] count: 13
Pattern: [1952, 2285] count: 13
Pattern: [1981, 2216] count: 13
Pattern: [1987, 2066] count: 13
Pattern: [2066, 2168] count: 13
Pattern: [2081, 4394] count: 13
Pattern: [2081, 8986] count: 13
Pattern: [2185, 5170] count: 13
Pattern: [2185, 16011] count: 13
Pattern: [2187, 2932] count: 13
Pattern: [2215, 6496] count: 13
Pattern: [2330, 3175] count: 13
Pattern: [2344, 12947] count: 13
Pattern: [2344, 2674] count: 13
Pattern: [2376, 3800] count: 13
Pattern: [2390, 12947] count: 13
Pattern: [2496, 3873] count: 13
Pattern: [2602, 4907] count: 13
Pattern: [2607, 6796] count: 13
Pattern: [2761, 3331] count: 13
Pattern: [2777, 8593] count: 13
Pattern: [2964, 5318] count: 13
Pattern: [2967, 5113] count: 13
Pattern: [2976, 4946] count: 13
Pattern: [3060, 4568] count: 13
Pattern: [3319, 5860] count: 13
Pattern: [3350, 3773] count: 13
Pattern: [3620, 10611] count: 13
Pattern: [3674, 4881] count: 13
Pattern: [3679, 4101] count: 13
Pattern: [3694, 3736] count: 13
Pattern: [4185, 4910] count: 13
Pattern: [4216, 6454] count: 13
Pattern: [4317, 13183] count: 13
Pattern: [6108, 6408] count: 13
Pattern: [7206, 9908] count: 13
Pattern: [8004, 8162] count: 13
Pattern: [8554, 10630] count: 13
Pattern: [8960, 9012] count: 13
Pattern: [9502, 9556] count: 13
Pattern: [9633, 12037] count: 13
Pattern: [9860, 12953] count: 13
Pattern: [10966, 10967] count: 13
Pattern: [11718, 13749] count: 13
Pattern: [12509, 15407] count: 13
Pattern: [12936, 14873] count: 13
Pattern: [12944, 12952] count: 13
Pattern: [13113, 13114] count: 13
Pattern: [14099, 16218] count: 13
Pattern: [15579, 16011] count: 13
Pattern: [1, 1145] count: 12
Pattern: [3, 33] count: 12
Pattern: [10, 11] count: 12
Pattern: [10, 1601] count: 12
Pattern: [11, 102] count: 12
Pattern: [12, 250] count: 12
Pattern: [13, 385] count: 12
Pattern: [16, 1456] count: 12
Pattern: [20, 259] count: 12
Pattern: [24, 186] count: 12
Pattern: [24, 465] count: 12
Pattern: [24, 1283] count: 12
Pattern: [31, 593] count: 12
Pattern: [31, 14099] count: 12
Pattern: [32, 272] count: 12
Pattern: [33, 176] count: 12
Pattern: [33, 1046] count: 12
Pattern: [33, 1136] count: 12
Pattern: [33, 2880] count: 12
Pattern: [37, 287] count: 12
Pattern: [37, 311] count: 12
Pattern: [40, 81] count: 12
Pattern: [40, 97] count: 12
Pattern: [40, 235] count: 12
Pattern: [40, 247] count: 12
Pattern: [40, 260] count: 12
Pattern: [40, 707] count: 12
Pattern: [40, 773] count: 12
Pattern: [40, 810] count: 12
Pattern: [40, 825] count: 12
Pattern: [40, 1136] count: 12
Pattern: [40, 1361] count: 12
Pattern: [40, 9556] count: 12
Pattern: [40, 1967] count: 12
Pattern: [40, 2916] count: 12
Pattern: [40, 3506] count: 12
Pattern: [40, 3660] count: 12
Pattern: [40, 12982] count: 12
Pattern: [42, 151] count: 12
Pattern: [42, 268] count: 12
Pattern: [42, 270] count: 12
Pattern: [42, 791] count: 12
Pattern: [42, 2421] count: 12
Pattern: [42, 5359] count: 12
Pattern: [49, 53] count: 12
Pattern: [49, 650] count: 12
Pattern: [49, 654] count: 12
Pattern: [49, 1240] count: 12
Pattern: [49, 1974] count: 12
Pattern: [49, 2047] count: 12
Pattern: [50, 226] count: 12
Pattern: [50, 256] count: 12
Pattern: [50, 311] count: 12
Pattern: [50, 665] count: 12
Pattern: [57, 106] count: 12
Pattern: [61, 148] count: 12
Pattern: [61, 341] count: 12
Pattern: [61, 4525] count: 12
Pattern: [66, 250] count: 12
Pattern: [67, 2634] count: 12
Pattern: [76, 2395] count: 12
Pattern: [80, 223] count: 12
Pattern: [81, 818] count: 12
Pattern: [81, 10654] count: 12
Pattern: [90, 171] count: 12
Pattern: [90, 272] count: 12
Pattern: [90, 302] count: 12
Pattern: [95, 605] count: 12
Pattern: [106, 390] count: 12
Pattern: [106, 825] count: 12
Pattern: [111, 1480] count: 12
Pattern: [114, 3292] count: 12
Pattern: [124, 339] count: 12
Pattern: [124, 1898] count: 12
Pattern: [130, 7675] count: 12
Pattern: [148, 3271] count: 12
Pattern: [151, 545] count: 12
Pattern: [152, 153] count: 12
Pattern: [157, 957] count: 12
Pattern: [169, 238] count: 12
Pattern: [169, 2354] count: 12
Pattern: [171, 1147] count: 12
Pattern: [176, 4345] count: 12
Pattern: [180, 593] count: 12
Pattern: [180, 13465] count: 12
Pattern: [186, 261] count: 12
Pattern: [187, 406] count: 12
Pattern: [198, 5772] count: 12
Pattern: [202, 280] count: 12
Pattern: [202, 465] count: 12
Pattern: [202, 3800] count: 12
Pattern: [214, 1063] count: 12
Pattern: [216, 584] count: 12
Pattern: [226, 769] count: 12
Pattern: [226, 977] count: 12
Pattern: [226, 3905] count: 12
Pattern: [226, 12947] count: 12
Pattern: [226, 14099] count: 12
Pattern: [230, 476] count: 12
Pattern: [230, 784] count: 12
Pattern: [233, 6717] count: 12
Pattern: [235, 2469] count: 12
Pattern: [236, 238] count: 12
Pattern: [238, 1328] count: 12
Pattern: [243, 480] count: 12
Pattern: [249, 523] count: 12
Pattern: [249, 724] count: 12
Pattern: [250, 695] count: 12
Pattern: [252, 2330] count: 12
Pattern: [252, 2622] count: 12
Pattern: [256, 257] count: 12
Pattern: [256, 704] count: 12
Pattern: [256, 813] count: 12
Pattern: [259, 1992] count: 12
Pattern: [259, 2200] count: 12
Pattern: [260, 818] count: 12
Pattern: [265, 4106] count: 12
Pattern: [270, 4208] count: 12
Pattern: [272, 1004] count: 12
Pattern: [272, 3271] count: 12
Pattern: [272, 5729] count: 12
Pattern: [275, 1842] count: 12
Pattern: [276, 2237] count: 12
